Time	UTC	GPS lat(deg)	GPS long(deg)
3921.869	13:11:11.869	48.010837	11.218669
3922.119	13:11:12.119	48.010825	11.218673
3922.369	13:11:12.369	48.010825	11.218673
3922.619	13:11:12.619	48.010825	11.218673
3922.869	13:11:12.869	48.010825	11.218673
3923.119	13:11:13.119	48.010825	11.218673
3923.369	13:11:13.369	48.010825	11.218673
3923.619	13:11:13.619	48.010825	11.218673
3923.869	13:11:13.869	48.010825	11.218673
3924.119	13:11:14.119	48.010816	11.218673
3924.369	13:11:14.369	48.010816	11.218673
3924.619	13:11:14.619	48.010816	11.218673
3924.869	13:11:14.869	48.010816	11.218673
3925.119	13:11:15.119	48.010816	11.218673
3925.369	13:11:15.369	48.010816	11.218673
3925.619	13:11:15.619	48.010816	11.218673
3925.869	13:11:15.869	48.010816	11.218673
3926.119	13:11:16.119	48.010816	11.218673
3926.369	13:11:16.369	48.010811	11.218674
3926.619	13:11:16.619	48.010811	11.218674
3926.869	13:11:16.869	48.010811	11.218674
3927.119	13:11:17.119	48.010811	11.218674
3927.369	13:11:17.369	48.010811	11.218674
3927.619	13:11:17.619	48.010811	11.218674
3927.869	13:11:17.869	48.010811	11.218674
3928.119	13:11:18.119	48.010802	11.218676
3928.369	13:11:18.369	48.010802	11.218676
3928.619	13:11:18.619	48.010802	11.218676
3928.869	13:11:18.869	48.010802	11.218676
3929.119	13:11:19.119	48.010802	11.218676
3929.369	13:11:19.369	48.010802	11.218676
3929.619	13:11:19.619	48.010796	11.218677
3929.869	13:11:19.869	48.010796	11.218677
3930.119	13:11:20.119	48.010796	11.218677
3930.369	13:11:20.369	48.010796	11.218677
3930.619	13:11:20.619	48.010796	11.218677
3930.869	13:11:20.869	48.010796	11.218677
3931.119	13:11:21.119	48.010796	11.218677
3931.369	13:11:21.369	48.010796	11.218677
3931.619	13:11:21.619	48.010796	11.218677
3931.869	13:11:21.869	48.010796	11.218675
3932.119	13:11:22.119	48.010796	11.218675
3932.369	13:11:22.369	48.010796	11.218675
3932.619	13:11:22.619	48.010796	11.218675
3932.869	13:11:22.869	48.010796	11.218675
3933.119	13:11:23.119	48.010796	11.218675
3933.369	13:11:23.369	48.010796	11.218675
3933.619	13:11:23.619	48.010796	11.218675
3933.869	13:11:23.869	48.010796	11.218675
3934.119	13:11:24.119	48.010796	11.218675
3934.369	13:11:24.369	48.010796	11.218675
3934.619	13:11:24.619	48.010796	11.218675
3934.869	13:11:24.869	48.010796	11.218675
3935.119	13:11:25.119	48.010793	11.218678
3935.369	13:11:25.369	48.010793	11.218678
3935.619	13:11:25.619	48.010793	11.218678
3935.869	13:11:25.869	48.010793	11.218678
3936.119	13:11:26.119	48.010793	11.218678
3936.369	13:11:26.369	48.010793	11.218678
3936.619	13:11:26.619	48.010787	11.218679
3936.869	13:11:26.869	48.010787	11.218679
3937.119	13:11:27.119	48.010787	11.218679
3937.369	13:11:27.369	48.010787	11.218679
3937.619	13:11:27.619	48.010787	11.218679
3937.869	13:11:27.869	48.010787	11.218679
3938.119	13:11:28.119	48.010787	11.218679
3938.369	13:11:28.369	48.010787	11.218679
3938.619	13:11:28.619	48.010787	11.218679
3938.869	13:11:28.869	48.010787	11.218677
3939.119	13:11:29.119	48.010787	11.218677
3939.369	13:11:29.369	48.010787	11.218677
3939.619	13:11:29.619	48.010787	11.218677
3939.869	13:11:29.869	48.010787	11.218677
3940.119	13:11:30.119	48.010787	11.218677
3940.369	13:11:30.369	48.010787	11.218677
3940.619	13:11:30.619	48.010785	11.218676
3940.869	13:11:30.869	48.010785	11.218676
3941.119	13:11:31.119	48.010785	11.218676
3941.369	13:11:31.369	48.010785	11.218676
3941.619	13:11:31.619	48.010785	11.218676
3941.869	13:11:31.869	48.010785	11.218676
3942.119	13:11:32.119	48.010785	11.218676
3942.369	13:11:32.369	48.010785	11.218676
3942.619	13:11:32.619	48.010785	11.218676
3942.869	13:11:32.869	48.010785	11.218676
3943.119	13:11:33.119	48.010785	11.218676
3943.369	13:11:33.369	48.010785	11.218676
3943.619	13:11:33.619	48.010785	11.218676
3943.869	13:11:33.869	48.010788	11.218672
3944.119	13:11:34.119	48.010788	11.218672
3944.369	13:11:34.369	48.010788	11.218672
3944.619	13:11:34.619	48.010788	11.218672
3944.869	13:11:34.869	48.010788	11.218672
3945.119	13:11:35.119	48.010788	11.218672
3945.369	13:11:35.369	48.010788	11.218672
3945.619	13:11:35.619	48.010788	11.218672
3945.869	13:11:35.869	48.010793	11.218667
3946.119	13:11:36.119	48.010793	11.218667
3946.369	13:11:36.369	48.010793	11.218667
3946.619	13:11:36.619	48.010793	11.218667
3946.869	13:11:36.869	48.010793	11.218667
3947.119	13:11:37.119	48.010793	11.218667
3947.369	13:11:37.369	48.010785	11.218667
3947.619	13:11:37.619	48.010785	11.218667
3947.869	13:11:37.869	48.010785	11.218667
3948.119	13:11:38.119	48.010785	11.218667
3948.369	13:11:38.369	48.010785	11.218667
3948.619	13:11:38.619	48.010785	11.218667
3948.869	13:11:38.869	48.010785	11.218663
3949.119	13:11:39.119	48.010785	11.218663
3949.369	13:11:39.369	48.010785	11.218663
3949.619	13:11:39.619	48.010785	11.218663
3949.869	13:11:39.869	48.010785	11.218663
3950.119	13:11:40.119	48.010785	11.218663
3950.369	13:11:40.369	48.010785	11.218663
3950.619	13:11:40.619	48.010785	11.218663
3950.869	13:11:40.869	48.010785	11.218663
3951.119	13:11:41.119	48.010785	11.218663
3951.369	13:11:41.369	48.010785	11.218663
3951.619	13:11:41.619	48.010785	11.218661
3951.869	13:11:41.869	48.010785	11.218661
3952.119	13:11:42.119	48.010785	11.218661
3952.369	13:11:42.369	48.010785	11.218661
3952.619	13:11:42.619	48.010785	11.218661
3952.869	13:11:42.869	48.010785	11.218661
3953.119	13:11:43.119	48.010785	11.218661
3953.369	13:11:43.369	48.010785	11.218661
3953.619	13:11:43.619	48.010788	11.218655
3953.869	13:11:43.869	48.010788	11.218655
3954.119	13:11:44.119	48.010788	11.218655
3954.369	13:11:44.369	48.010788	11.218655
3954.619	13:11:44.619	48.010788	11.218655
3954.869	13:11:44.869	48.010788	11.218655
3955.119	13:11:45.119	48.010788	11.218655
3955.369	13:11:45.369	48.010788	11.218655
3955.619	13:11:45.619	48.010797	11.218650
3955.869	13:11:45.869	48.010797	11.218650
3956.119	13:11:46.119	48.010797	11.218650
3956.369	13:11:46.369	48.010797	11.218650
3956.619	13:11:46.619	48.010797	11.218650
3956.869	13:11:46.869	48.010797	11.218645
3957.119	13:11:47.119	48.010797	11.218645
3957.369	13:11:47.369	48.010797	11.218645
3957.619	13:11:47.619	48.010797	11.218645
3957.869	13:11:47.869	48.010797	11.218645
3958.119	13:11:48.119	48.010797	11.218645
3958.369	13:11:48.369	48.010797	11.218645
3958.619	13:11:48.619	48.010797	11.218645
3958.869	13:11:48.869	48.010797	11.218645
3959.119	13:11:49.119	48.010797	11.218645
3959.369	13:11:49.369	48.010797	11.218645
3959.619	13:11:49.619	48.010797	11.218645
3959.869	13:11:49.869	48.010803	11.218641
3960.119	13:11:50.119	48.010803	11.218641
3960.369	13:11:50.369	48.010803	11.218641
3960.619	13:11:50.619	48.010803	11.218641
3960.869	13:11:50.869	48.010803	11.218641
3961.119	13:11:51.119	48.010803	11.218641
3961.369	13:11:51.369	48.010803	11.218641
3961.619	13:11:51.619	48.010803	11.218641
3961.869	13:11:51.869	48.010803	11.218641
3962.119	13:11:52.119	48.010803	11.218639
3962.369	13:11:52.369	48.010803	11.218639
3962.619	13:11:52.619	48.010803	11.218639
3962.869	13:11:52.869	48.010803	11.218639
3963.119	13:11:53.119	48.010803	11.218639
3963.369	13:11:53.369	48.010803	11.218639
3963.619	13:11:53.619	48.010803	11.218639
3963.869	13:11:53.869	48.010803	11.218638
3964.119	13:11:54.119	48.010803	11.218638
3964.369	13:11:54.369	48.010803	11.218638
3964.619	13:11:54.619	48.010803	11.218638
3964.869	13:11:54.869	48.010803	11.218638
3965.119	13:11:55.119	48.010806	11.218636
3965.369	13:11:55.369	48.010806	11.218636
3965.619	13:11:55.619	48.010806	11.218636
3965.869	13:11:55.869	48.010806	11.218636
3966.119	13:11:56.119	48.010806	11.218636
3966.369	13:11:56.369	48.010806	11.218636
3966.619	13:11:56.619	48.010806	11.218636
3966.869	13:11:56.869	48.010806	11.218636
3967.119	13:11:57.119	48.010806	11.218636
3967.369	13:11:57.369	48.010805	11.218638
3967.619	13:11:57.619	48.010805	11.218638
3967.869	13:11:57.869	48.010805	11.218638
3968.119	13:11:58.119	48.010805	11.218638
3968.369	13:11:58.369	48.010805	11.218638
3968.619	13:11:58.619	48.010805	11.218638
3968.869	13:11:58.869	48.010805	11.218638
3969.119	13:11:59.119	48.010805	11.218638
3969.369	13:11:59.369	48.010805	11.218643
3969.619	13:11:59.619	48.010805	11.218643
3969.869	13:11:59.869	48.010805	11.218643
3970.119	13:12:0.119	48.010805	11.218643
3970.369	13:12:0.369	48.010805	11.218643
3970.619	13:12:0.619	48.010805	11.218643
3970.869	13:12:0.869	48.010805	11.218643
3971.119	13:12:1.119	48.010805	11.218643
3971.369	13:12:1.369	48.010805	11.218647
3971.619	13:12:1.619	48.010805	11.218647
3971.869	13:12:1.869	48.010805	11.218647
3972.119	13:12:2.119	48.010805	11.218647
3972.369	13:12:2.369	48.010805	11.218647
3972.619	13:12:2.619	48.010805	11.218647
3972.869	13:12:2.869	48.010805	11.218649
3973.119	13:12:3.119	48.010805	11.218649
3973.369	13:12:3.369	48.010805	11.218649
3973.619	13:12:3.619	48.010805	11.218649
3973.869	13:12:3.869	48.010805	11.218649
3974.119	13:12:4.119	48.010805	11.218649
3974.369	13:12:4.369	48.010805	11.218649
3974.619	13:12:4.619	48.010805	11.218649
3974.869	13:12:4.869	48.010805	11.218649
3975.119	13:12:5.119	48.010805	11.218649
3975.369	13:12:5.369	48.010805	11.218649
3975.619	13:12:5.619	48.010805	11.218649
3975.869	13:12:5.869	48.010811	11.218647
3976.119	13:12:6.119	48.010811	11.218647
3976.369	13:12:6.369	48.010811	11.218647
3976.619	13:12:6.619	48.010811	11.218647
3976.869	13:12:6.869	48.010811	11.218647
3977.119	13:12:7.119	48.010811	11.218647
3977.369	13:12:7.369	48.010811	11.218647
3977.619	13:12:7.619	48.010811	11.218647
3977.869	13:12:7.869	48.010811	11.218647
3978.119	13:12:8.119	48.010811	11.218647
3978.369	13:12:8.369	48.010811	11.218647
3978.619	13:12:8.619	48.010811	11.218647
3978.869	13:12:8.869	48.010811	11.218647
3979.119	13:12:9.119	48.010811	11.218647
3979.369	13:12:9.369	48.010811	11.218647
3979.619	13:12:9.619	48.010811	11.218647
3979.869	13:12:9.869	48.010811	11.218647
3980.119	13:12:10.119	48.010811	11.218648
3980.369	13:12:10.369	48.010811	11.218648
3980.619	13:12:10.619	48.010811	11.218648
3980.869	13:12:10.869	48.010811	11.218648
3981.119	13:12:11.119	48.010811	11.218648
3981.369	13:12:11.369	48.010811	11.218648
3981.619	13:12:11.619	48.010811	11.218648
3981.869	13:12:11.869	48.010817	11.218644
3982.119	13:12:12.119	48.010817	11.218644
3982.369	13:12:12.369	48.010817	11.218644
3982.619	13:12:12.619	48.010817	11.218644
3982.869	13:12:12.869	48.010817	11.218644
3983.119	13:12:13.119	48.010817	11.218644
3983.369	13:12:13.369	48.010817	11.218644
3983.619	13:12:13.619	48.010817	11.218644
3983.869	13:12:13.869	48.010817	11.218644
3984.119	13:12:14.119	48.010817	11.218644
3984.369	13:12:14.369	48.010820	11.218641
3984.619	13:12:14.619	48.010820	11.218641
3984.869	13:12:14.869	48.010820	11.218641
3985.119	13:12:15.119	48.010820	11.218641
3985.369	13:12:15.369	48.010820	11.218641
3985.619	13:12:15.619	48.010820	11.218641
3985.869	13:12:15.869	48.010820	11.218641
3986.119	13:12:16.119	48.010820	11.218641
3986.369	13:12:16.369	48.010826	11.218640
3986.619	13:12:16.619	48.010826	11.218640
3986.869	13:12:16.869	48.010826	11.218640
3987.119	13:12:17.119	48.010826	11.218640
3987.369	13:12:17.369	48.010826	11.218640
3987.619	13:12:17.619	48.010826	11.218640
3987.869	13:12:17.869	48.010826	11.218640
3988.119	13:12:18.119	48.010826	11.218640
3988.369	13:12:18.369	48.010826	11.218645
3988.619	13:12:18.619	48.010826	11.218645
3988.869	13:12:18.869	48.010826	11.218645
3989.119	13:12:19.119	48.010826	11.218645
3989.369	13:12:19.369	48.010826	11.218645
3989.619	13:12:19.619	48.010826	11.218645
3989.869	13:12:19.869	48.010828	11.218645
3990.119	13:12:20.119	48.010828	11.218645
3990.369	13:12:20.369	48.010828	11.218645
3990.619	13:12:20.619	48.010828	11.218645
3990.869	13:12:20.869	48.010828	11.218645
3991.119	13:12:21.119	48.010828	11.218645
3991.369	13:12:21.369	48.010828	11.218645
3991.619	13:12:21.619	48.010828	11.218645
3991.869	13:12:21.869	48.010828	11.218645
3992.119	13:12:22.119	48.010828	11.218645
3992.369	13:12:22.369	48.010828	11.218645
3992.619	13:12:22.619	48.010828	11.218644
3992.869	13:12:22.869	48.010828	11.218644
3993.119	13:12:23.119	48.010828	11.218644
3993.369	13:12:23.369	48.010828	11.218644
3993.619	13:12:23.619	48.010828	11.218644
3993.869	13:12:23.869	48.010828	11.218644
3994.119	13:12:24.119	48.010828	11.218644
3994.369	13:12:24.369	48.010828	11.218644
3994.619	13:12:24.619	48.010828	11.218642
3994.869	13:12:24.869	48.010828	11.218642
3995.119	13:12:25.119	48.010828	11.218642
3995.369	13:12:25.369	48.010828	11.218642
3995.619	13:12:25.619	48.010828	11.218642
3995.869	13:12:25.869	48.010828	11.218642
3996.119	13:12:26.119	48.010828	11.218642
3996.369	13:12:26.369	48.010828	11.218642
3996.619	13:12:26.619	48.010834	11.218643
3996.869	13:12:26.869	48.010834	11.218643
3997.119	13:12:27.119	48.010834	11.218643
3997.369	13:12:27.369	48.010834	11.218643
3997.619	13:12:27.619	48.010834	11.218643
3997.869	13:12:27.869	48.010834	11.218643
3998.119	13:12:28.119	48.010834	11.218644
3998.369	13:12:28.369	48.010834	11.218644
3998.619	13:12:28.619	48.010834	11.218644
3998.869	13:12:28.869	48.010834	11.218644
3999.119	13:12:29.119	48.010834	11.218644
3999.369	13:12:29.369	48.010834	11.218644
3999.619	13:12:29.619	48.010834	11.218644
3999.869	13:12:29.869	48.010834	11.218644
4000.119	13:12:30.119	48.010834	11.218644
4000.369	13:12:30.369	48.010837	11.218644
4000.619	13:12:30.619	48.010837	11.218644
4000.869	13:12:30.869	48.010837	11.218644
4001.119	13:12:31.119	48.010837	11.218644
4001.369	13:12:31.369	48.010837	11.218644
4001.619	13:12:31.619	48.010837	11.218644
4001.869	13:12:31.869	48.010837	11.218644
4002.119	13:12:32.119	48.010837	11.218644
4002.369	13:12:32.369	48.010837	11.218644
4002.619	13:12:32.619	48.010837	11.218644
4002.869	13:12:32.869	48.010837	11.218644
4003.119	13:12:33.119	48.010837	11.218644
4003.369	13:12:33.369	48.010837	11.218644
4003.619	13:12:33.619	48.010837	11.218644
4003.869	13:12:33.869	48.010837	11.218644
4004.119	13:12:34.119	48.010843	11.218641
4004.369	13:12:34.369	48.010843	11.218641
4004.619	13:12:34.619	48.010843	11.218641
4004.869	13:12:34.869	48.010843	11.218641
4005.119	13:12:35.119	48.010843	11.218641
4005.369	13:12:35.369	48.010843	11.218641
4005.619	13:12:35.619	48.010843	11.218641
4005.869	13:12:35.869	48.010843	11.218641
4006.119	13:12:36.119	48.010843	11.218642
4006.369	13:12:36.369	48.010843	11.218642
4006.619	13:12:36.619	48.010843	11.218642
4006.869	13:12:36.869	48.010843	11.218642
4007.119	13:12:37.119	48.010843	11.218642
4007.369	13:12:37.369	48.010843	11.218642
4007.619	13:12:37.619	48.010843	11.218642
4007.869	13:12:37.869	48.010843	11.218642
4008.119	13:12:38.119	48.010843	11.218642
4008.369	13:12:38.369	48.010843	11.218642
4008.619	13:12:38.619	48.010843	11.218642
4008.869	13:12:38.869	48.010843	11.218642
4009.119	13:12:39.119	48.010843	11.218642
4009.369	13:12:39.369	48.010843	11.218642
4009.619	13:12:39.619	48.010843	11.218642
4009.869	13:12:39.869	48.010843	11.218642
4010.119	13:12:40.119	48.010843	11.218642
4010.369	13:12:40.369	48.010843	11.218640
4010.619	13:12:40.619	48.010843	11.218640
4010.869	13:12:40.869	48.010843	11.218640
4011.119	13:12:41.119	48.010843	11.218640
4011.369	13:12:41.369	48.010843	11.218640
4011.619	13:12:41.619	48.010843	11.218640
4011.869	13:12:41.869	48.010843	11.218640
4012.119	13:12:42.119	48.010843	11.218640
4012.369	13:12:42.369	48.010846	11.218635
4012.619	13:12:42.619	48.010846	11.218635
4012.869	13:12:42.869	48.010846	11.218635
4013.119	13:12:43.119	48.010846	11.218635
4013.369	13:12:43.369	48.010846	11.218635
4013.619	13:12:43.619	48.010846	11.218635
4013.869	13:12:43.869	48.010846	11.218633
4014.119	13:12:44.119	48.010846	11.218633
4014.369	13:12:44.369	48.010846	11.218633
4014.619	13:12:44.619	48.010846	11.218633
4014.869	13:12:44.869	48.010846	11.218633
4015.119	13:12:45.119	48.010846	11.218633
4015.369	13:12:45.369	48.010846	11.218633
4015.619	13:12:45.619	48.010846	11.218633
4015.869	13:12:45.869	48.010846	11.218633
4016.119	13:12:46.119	48.010846	11.218633
4016.369	13:12:46.369	48.010846	11.218633
4016.619	13:12:46.619	48.010852	11.218628
4016.869	13:12:46.869	48.010852	11.218628
4017.119	13:12:47.119	48.010852	11.218628
4017.369	13:12:47.369	48.010852	11.218628
4017.619	13:12:47.619	48.010852	11.218628
4017.869	13:12:47.869	48.010852	11.218628
4018.119	13:12:48.119	48.010852	11.218628
4018.369	13:12:48.369	48.010852	11.218628
4018.619	13:12:48.619	48.010852	11.218625
4018.869	13:12:48.869	48.010852	11.218625
4019.119	13:12:49.119	48.010852	11.218625
4019.369	13:12:49.369	48.010852	11.218625
4019.619	13:12:49.619	48.010852	11.218625
4019.869	13:12:49.869	48.010852	11.218625
4020.119	13:12:50.119	48.010852	11.218625
4020.369	13:12:50.369	48.010852	11.218625
4020.619	13:12:50.619	48.010852	11.218625
4020.869	13:12:50.869	48.010852	11.218624
4021.119	13:12:51.119	48.010852	11.218624
4021.369	13:12:51.369	48.010852	11.218624
4021.619	13:12:51.619	48.010852	11.218624
4021.869	13:12:51.869	48.010852	11.218624
4022.119	13:12:52.119	48.010852	11.218624
4022.369	13:12:52.369	48.010852	11.218624
4022.619	13:12:52.619	48.010852	11.218624
4022.869	13:12:52.869	48.010852	11.218624
4023.119	13:12:53.119	48.010852	11.218622
4023.369	13:12:53.369	48.010852	11.218622
4023.619	13:12:53.619	48.010852	11.218622
4023.869	13:12:53.869	48.010852	11.218622
4024.119	13:12:54.119	48.010852	11.218622
4024.369	13:12:54.369	48.010852	11.218622
4024.619	13:12:54.619	48.010852	11.218622
4024.869	13:12:54.869	48.010852	11.218622
4025.119	13:12:55.119	48.010852	11.218622
4025.369	13:12:55.369	48.010852	11.218622
4025.619	13:12:55.619	48.010852	11.218622
4025.869	13:12:55.869	48.010852	11.218619
4026.119	13:12:56.119	48.010852	11.218619
4026.369	13:12:56.369	48.010852	11.218619
4026.619	13:12:56.619	48.010852	11.218619
4026.869	13:12:56.869	48.010852	11.218619
4027.119	13:12:57.119	48.010852	11.218619
4027.369	13:12:57.369	48.010852	11.218619
4027.619	13:12:57.619	48.010852	11.218619
4027.869	13:12:57.869	48.010852	11.218616
4028.119	13:12:58.119	48.010852	11.218616
4028.369	13:12:58.369	48.010852	11.218616
4028.619	13:12:58.619	48.010852	11.218616
4028.869	13:12:58.869	48.010852	11.218616
4029.119	13:12:59.119	48.010852	11.218616
4029.369	13:12:59.369	48.010852	11.218616
4029.619	13:12:59.619	48.010852	11.218616
4029.869	13:12:59.869	48.010852	11.218616
4030.119	13:13:0.119	48.010852	11.218614
4030.369	13:13:0.369	48.010852	11.218614
4030.619	13:13:0.619	48.010852	11.218614
4030.869	13:13:0.869	48.010852	11.218614
4031.119	13:13:1.119	48.010852	11.218614
4031.369	13:13:1.369	48.010852	11.218614
4031.619	13:13:1.619	48.010852	11.218614
4031.869	13:13:1.869	48.010852	11.218612
4032.119	13:13:2.119	48.010852	11.218612
4032.369	13:13:2.369	48.010852	11.218612
4032.619	13:13:2.619	48.010852	11.218612
4032.869	13:13:2.869	48.010852	11.218612
4033.119	13:13:3.119	48.010852	11.218612
4033.369	13:13:3.369	48.010852	11.218612
4033.619	13:13:3.619	48.010852	11.218612
4033.869	13:13:3.869	48.010852	11.218612
4034.119	13:13:4.119	48.010852	11.218612
4034.369	13:13:4.369	48.010852	11.218609
4034.619	13:13:4.619	48.010852	11.218609
4034.869	13:13:4.869	48.010852	11.218609
4035.119	13:13:5.119	48.010852	11.218609
4035.369	13:13:5.369	48.010852	11.218609
4035.619	13:13:5.619	48.010852	11.218609
4035.869	13:13:5.869	48.010852	11.218606
4036.119	13:13:6.119	48.010852	11.218606
4036.369	13:13:6.369	48.010852	11.218606
4036.619	13:13:6.619	48.010852	11.218606
4036.869	13:13:6.869	48.010852	11.218606
4037.119	13:13:7.119	48.010852	11.218606
4037.369	13:13:7.369	48.010852	11.218606
4037.619	13:13:7.619	48.010852	11.218601
4037.869	13:13:7.869	48.010852	11.218601
4038.119	13:13:8.119	48.010852	11.218601
4038.369	13:13:8.369	48.010852	11.218601
4038.619	13:13:8.619	48.010852	11.218601
4038.869	13:13:8.869	48.010852	11.218595
4039.119	13:13:9.119	48.010852	11.218595
4039.369	13:13:9.369	48.010852	11.218595
4039.619	13:13:9.619	48.010852	11.218595
4039.869	13:13:9.869	48.010852	11.218595
4040.119	13:13:10.119	48.010852	11.218595
4040.369	13:13:10.369	48.010852	11.218595
4040.619	13:13:10.619	48.010852	11.218595
4040.869	13:13:10.869	48.010852	11.218595
4041.119	13:13:11.119	48.010852	11.218595
4041.369	13:13:11.369	48.010852	11.218595
4041.619	13:13:11.619	48.010852	11.218592
4041.869	13:13:11.869	48.010852	11.218592
4042.119	13:13:12.119	48.010852	11.218592
4042.369	13:13:12.369	48.010852	11.218592
4042.619	13:13:12.619	48.010852	11.218592
4042.869	13:13:12.869	48.010852	11.218592
4043.119	13:13:13.119	48.010852	11.218592
4043.369	13:13:13.369	48.010852	11.218592
4043.619	13:13:13.619	48.010852	11.218592
4043.869	13:13:13.869	48.010853	11.218588
4044.119	13:13:14.119	48.010853	11.218588
4044.369	13:13:14.369	48.010853	11.218588
4044.619	13:13:14.619	48.010853	11.218588
4044.869	13:13:14.869	48.010853	11.218588
4045.119	13:13:15.119	48.010853	11.218588
4045.369	13:13:15.369	48.010853	11.218588
4045.619	13:13:15.619	48.010853	11.218588
4045.869	13:13:15.869	48.010853	11.218588
4046.119	13:13:16.119	48.010853	11.218585
4046.369	13:13:16.369	48.010853	11.218585
4046.619	13:13:16.619	48.010853	11.218585
4046.869	13:13:16.869	48.010853	11.218585
4047.119	13:13:17.119	48.010853	11.218585
4047.369	13:13:17.369	48.010853	11.218585
4047.619	13:13:17.619	48.010853	11.218580
4047.869	13:13:17.869	48.010853	11.218580
4048.119	13:13:18.119	48.010853	11.218580
4048.369	13:13:18.369	48.010853	11.218580
4048.619	13:13:18.619	48.010853	11.218580
4048.869	13:13:18.869	48.010853	11.218580
4049.119	13:13:19.119	48.010853	11.218578
4049.369	13:13:19.369	48.010853	11.218578
4049.619	13:13:19.619	48.010853	11.218578
4049.869	13:13:19.869	48.010853	11.218578
4050.119	13:13:20.119	48.010853	11.218578
4050.369	13:13:20.369	48.010853	11.218578
4050.619	13:13:20.619	48.010853	11.218578
4050.869	13:13:20.869	48.010853	11.218578
4051.119	13:13:21.119	48.010859	11.218574
4051.369	13:13:21.369	48.010859	11.218574
4051.619	13:13:21.619	48.010859	11.218574
4051.869	13:13:21.869	48.010859	11.218574
4052.119	13:13:22.119	48.010859	11.218574
4052.369	13:13:22.369	48.010859	11.218574
4052.619	13:13:22.619	48.010859	11.218574
4052.869	13:13:22.869	48.010859	11.218574
4053.119	13:13:23.119	48.010859	11.218569
4053.369	13:13:23.369	48.010859	11.218569
4053.619	13:13:23.619	48.010859	11.218569
4053.869	13:13:23.869	48.010859	11.218569
4054.119	13:13:24.119	48.010859	11.218569
4054.369	13:13:24.369	48.010859	11.218566
4054.619	13:13:24.619	48.010859	11.218566
4054.869	13:13:24.869	48.010859	11.218566
4055.119	13:13:25.119	48.010859	11.218566
4055.369	13:13:25.369	48.010859	11.218566
4055.619	13:13:25.619	48.010859	11.218566
4055.869	13:13:25.869	48.010859	11.218566
4056.119	13:13:26.119	48.010859	11.218566
4056.369	13:13:26.369	48.010859	11.218566
4056.619	13:13:26.619	48.010859	11.218566
4056.869	13:13:26.869	48.010859	11.218563
4057.119	13:13:27.119	48.010859	11.218563
4057.369	13:13:27.369	48.010859	11.218563
4057.619	13:13:27.619	48.010859	11.218563
4057.869	13:13:27.869	48.010859	11.218563
4058.119	13:13:28.119	48.010859	11.218563
4058.369	13:13:28.369	48.010859	11.218563
4058.619	13:13:28.619	48.010859	11.218563
4058.869	13:13:28.869	48.010867	11.218560
4059.119	13:13:29.119	48.010867	11.218560
4059.369	13:13:29.369	48.010867	11.218560
4059.619	13:13:29.619	48.010867	11.218560
4059.869	13:13:29.869	48.010867	11.218560
4060.119	13:13:30.119	48.010867	11.218560
4060.369	13:13:30.369	48.010867	11.218560
4060.619	13:13:30.619	48.010867	11.218560
4060.869	13:13:30.869	48.010867	11.218560
4061.119	13:13:31.119	48.010867	11.218560
4061.369	13:13:31.369	48.010867	11.218560
4061.619	13:13:31.619	48.010867	11.218560
4061.869	13:13:31.869	48.010867	11.218560
4062.119	13:13:32.119	48.010867	11.218559
4062.369	13:13:32.369	48.010867	11.218559
4062.619	13:13:32.619	48.010867	11.218559
4062.869	13:13:32.869	48.010867	11.218559
4063.119	13:13:33.119	48.010867	11.218559
4063.369	13:13:33.369	48.010867	11.218559
4063.619	13:13:33.619	48.010867	11.218559
4063.869	13:13:33.869	48.010867	11.218560
4064.119	13:13:34.119	48.010867	11.218560
4064.369	13:13:34.369	48.010867	11.218560
4064.619	13:13:34.619	48.010867	11.218560
4064.869	13:13:34.869	48.010867	11.218560
4065.119	13:13:35.119	48.010867	11.218560
4065.369	13:13:35.369	48.010868	11.218557
4065.619	13:13:35.619	48.010868	11.218557
4065.869	13:13:35.869	48.010868	11.218557
4066.119	13:13:36.119	48.010868	11.218557
4066.369	13:13:36.369	48.010868	11.218557
4066.619	13:13:36.619	48.010868	11.218557
4066.869	13:13:36.869	48.010868	11.218557
4067.119	13:13:37.119	48.010868	11.218557
4067.369	13:13:37.369	48.010868	11.218556
4067.619	13:13:37.619	48.010868	11.218556
4067.869	13:13:37.869	48.010868	11.218556
4068.119	13:13:38.119	48.010868	11.218556
4068.369	13:13:38.369	48.010868	11.218556
4068.619	13:13:38.619	48.010868	11.218556
4068.869	13:13:38.869	48.010868	11.218556
4069.119	13:13:39.119	48.010868	11.218556
4069.369	13:13:39.369	48.010868	11.218556
4069.619	13:13:39.619	48.010868	11.218556
4069.869	13:13:39.869	48.010868	11.218555
4070.119	13:13:40.119	48.010868	11.218555
4070.369	13:13:40.369	48.010868	11.218555
4070.619	13:13:40.619	48.010868	11.218555
4070.869	13:13:40.869	48.010868	11.218555
4071.119	13:13:41.119	48.010868	11.218555
4071.369	13:13:41.369	48.010868	11.218554
4071.619	13:13:41.619	48.010868	11.218554
4071.869	13:13:41.869	48.010868	11.218554
4072.119	13:13:42.119	48.010868	11.218554
4072.369	13:13:42.369	48.010868	11.218554
4072.619	13:13:42.619	48.010868	11.218554
4072.869	13:13:42.869	48.010868	11.218554
4073.119	13:13:43.119	48.010868	11.218552
4073.369	13:13:43.369	48.010868	11.218552
